"hour","temperature","depth"
"2019-08-06 18:00:00.000","2031","593"
"2019-08-06 18:00:00.000","2025","594"
"2019-08-06 18:00:00.000","2025","592"
"2019-08-06 18:00:00.000","2025","593"
"2019-08-06 18:00:00.000","2012","592"
"2019-08-06 18:00:00.000","2012","593"
"2019-08-06 18:00:00.000","2006","594"
"2019-08-06 18:00:00.000","2006","593"
"2019-08-06 18:00:00.000","2000","592"
"2019-08-06 18:00:00.000","2000","593"
"2019-08-06 18:00:00.000","1993","594"
"2019-08-06 18:00:00.000","1987","593"
"2019-08-06 18:00:00.000","1975","593"
"2019-08-06 18:00:00.000","1975","592"
"2019-08-06 17:00:00.000","2268","594"
"2019-08-06 17:00:00.000","2262","593"
"2019-08-06 17:00:00.000","2256","594"
"2019-08-06 17:00:00.000","2256","593"
"2019-08-06 17:00:00.000","2250","592"
"2019-08-06 17:00:00.000","2250","594"
"2019-08-06 17:00:00.000","2250","595"
"2019-08-06 17:00:00.000","2243","593"
"2019-08-06 17:00:00.000","2243","594"
"2019-08-06 17:00:00.000","2237","593"
"2019-08-06 17:00:00.000","2237","594"
"2019-08-06 17:00:00.000","2231","593"
"2019-08-06 17:00:00.000","2231","594"
"2019-08-06 17:00:00.000","2225","595"
"2019-08-06 17:00:00.000","2218","594"
"2019-08-06 17:00:00.000","2218","592"
"2019-08-06 17:00:00.000","2212","592"
"2019-08-06 17:00:00.000","2212","593"
"2019-08-06 17:00:00.000","2206","595"
"2019-08-06 17:00:00.000","2200","592"
"2019-08-06 17:00:00.000","2193","595"
"2019-08-06 17:00:00.000","2268","595"
"2019-08-06 17:00:00.000","2268","593"
"2019-08-06 17:00:00.000","2275","594"
"2019-08-06 17:00:00.000","2281","593"
"2019-08-06 17:00:00.000","2281","594"
"2019-08-06 17:00:00.000","2281","598"
"2019-08-06 17:00:00.000","2287","596"
"2019-08-06 17:00:00.000","2287","595"
"2019-08-06 17:00:00.000","2287","597"
"2019-08-06 17:00:00.000","2287","594"
"2019-08-06 17:00:00.000","2293","595"
"2019-08-06 17:00:00.000","2293","593"
"2019-08-06 17:00:00.000","2293","596"
"2019-08-06 17:00:00.000","2293","597"
"2019-08-06 17:00:00.000","2293","599"
"2019-08-06 17:00:00.000","2300","599"
"2019-08-06 17:00:00.000","2300","594"
"2019-08-06 17:00:00.000","2300","593"
"2019-08-06 17:00:00.000","2418","593"
"2019-08-06 17:00:00.000","2412","592"
"2019-08-06 17:00:00.000","2400","592"
"2019-08-06 17:00:00.000","2387","593"
"2019-08-06 17:00:00.000","2381","592"
"2019-08-06 17:00:00.000","2381","593"
"2019-08-06 17:00:00.000","2375","592"
"2019-08-06 17:00:00.000","2368","593"
"2019-08-06 17:00:00.000","2368","592"
"2019-08-06 17:00:00.000","2362","593"
"2019-08-06 17:00:00.000","2362","592"
"2019-08-06 17:00:00.000","2356","593"
"2019-08-06 17:00:00.000","2356","592"
"2019-08-06 17:00:00.000","2350","592"
"2019-08-06 17:00:00.000","2343","593"
"2019-08-06 17:00:00.000","2343","592"
"2019-08-06 17:00:00.000","2337","593"
"2019-08-06 17:00:00.000","2331","593"
"2019-08-06 17:00:00.000","2331","592"
"2019-08-06 17:00:00.000","2300","597"
"2019-08-06 17:00:00.000","2306","592"
"2019-08-06 17:00:00.000","2306","593"
"2019-08-06 17:00:00.000","2312","592"
"2019-08-06 17:00:00.000","2312","593"
"2019-08-06 17:00:00.000","2318","593"
"2019-08-06 17:00:00.000","2318","592"
"2019-08-06 17:00:00.000","2325","592"
"2019-08-06 17:00:00.000","2143","592"
"2019-08-06 17:00:00.000","2143","594"
"2019-08-06 17:00:00.000","2150","594"
"2019-08-06 17:00:00.000","2156","593"
"2019-08-06 17:00:00.000","2156","594"
"2019-08-06 17:00:00.000","2162","594"
"2019-08-06 17:00:00.000","2168","593"
"2019-08-06 17:00:00.000","2175","594"
"2019-08-06 17:00:00.000","2175","595"
"2019-08-06 17:00:00.000","2181","593"
"2019-08-06 17:00:00.000","2181","595"
"2019-08-06 17:00:00.000","2187","594"
"2019-08-06 17:00:00.000","2187","595"
"2019-08-06 17:00:00.000","2187","592"
"2019-08-06 17:00:00.000","2193","593"
"2019-08-06 17:00:00.000","2487","592"
"2019-08-06 17:00:00.000","2481","592"
"2019-08-06 17:00:00.000","2468","592"
"2019-08-06 17:00:00.000","2456","593"
"2019-08-06 17:00:00.000","2456","592"
"2019-08-06 17:00:00.000","2437","592"
"2019-08-06 17:00:00.000","2431","592"
"2019-08-06 17:00:00.000","2418","592"
"2019-08-06 17:00:00.000","2412","593"
"2019-08-06 17:00:00.000","2406","593"
"2019-08-06 17:00:00.000","2406","592"
"2019-08-06 17:00:00.000","2400","593"
"2019-08-06 17:00:00.000","2393","592"
"2019-08-06 17:00:00.000","2393","593"
"2019-08-06 17:00:00.000","2387","592"
"2019-08-06 17:00:00.000","2375","593"
"2019-08-06 17:00:00.000","2337","592"
"2019-08-06 17:00:00.000","2300","596"
"2019-08-06 17:00:00.000","2300","595"
"2019-08-06 17:00:00.000","2300","592"
"2019-08-06 17:00:00.000","2293","598"
"2019-08-06 17:00:00.000","2293","594"
"2019-08-06 17:00:00.000","2281","596"
"2019-08-06 17:00:00.000","2281","595"
"2019-08-06 17:00:00.000","2275","595"
"2019-08-06 17:00:00.000","2275","593"
"2019-08-06 17:00:00.000","2262","595"
"2019-08-06 17:00:00.000","2262","594"
"2019-08-06 17:00:00.000","2256","595"
"2019-08-06 17:00:00.000","2250","593"
"2019-08-06 17:00:00.000","2243","595"
"2019-08-06 17:00:00.000","2237","595"
"2019-08-06 17:00:00.000","2231","595"
"2019-08-06 17:00:00.000","2231","592"
"2019-08-06 17:00:00.000","2225","594"
"2019-08-06 17:00:00.000","2225","593"
"2019-08-06 17:00:00.000","2218","595"
"2019-08-06 17:00:00.000","2218","593"
"2019-08-06 17:00:00.000","2212","594"
"2019-08-06 17:00:00.000","2206","594"
"2019-08-06 17:00:00.000","2206","593"
"2019-08-06 17:00:00.000","2200","594"
"2019-08-06 17:00:00.000","2200","593"
"2019-08-06 17:00:00.000","2193","594"
"2019-08-06 17:00:00.000","2187","593"
"2019-08-06 17:00:00.000","2181","594"
"2019-08-06 17:00:00.000","2175","593"
"2019-08-06 17:00:00.000","2168","594"
"2019-08-06 17:00:00.000","2168","595"
"2019-08-06 17:00:00.000","2162","595"
"2019-08-06 17:00:00.000","2162","593"
"2019-08-06 17:00:00.000","2150","595"
"2019-08-06 17:00:00.000","2150","593"
"2019-08-06 17:00:00.000","2143","593"
"2019-08-06 17:00:00.000","2493","592"
"2019-08-06 17:00:00.000","2475","592"
"2019-08-06 17:00:00.000","2475","593"
"2019-08-06 17:00:00.000","2468","593"
"2019-08-06 17:00:00.000","2462","593"
"2019-08-06 17:00:00.000","2462","592"
"2019-08-06 17:00:00.000","2450","592"
"2019-08-06 17:00:00.000","2443","592"
"2019-08-06 17:00:00.000","2437","593"
"2019-08-06 17:00:00.000","2425","592"
"2019-08-06 16:00:00.000","2475","593"
"2019-08-06 16:00:00.000","2475","592"
"2019-08-06 16:00:00.000","2487","592"
"2019-08-06 16:00:00.000","2562","592"
"2019-08-06 16:00:00.000","2550","592"
"2019-08-06 16:00:00.000","2543","593"
"2019-08-06 16:00:00.000","2531","592"
"2019-08-06 16:00:00.000","2518","593"
"2019-08-06 16:00:00.000","2431","592"
"2019-08-06 16:00:00.000","2437","592"
"2019-08-06 16:00:00.000","2437","594"
"2019-08-06 16:00:00.000","2443","593"
"2019-08-06 16:00:00.000","2462","592"
"2019-08-06 16:00:00.000","2481","592"
"2019-08-06 16:00:00.000","2556","592"
"2019-08-06 16:00:00.000","2543","592"
"2019-08-06 16:00:00.000","2537","593"
"2019-08-06 16:00:00.000","2537","592"
"2019-08-06 16:00:00.000","2531","593"
"2019-08-06 16:00:00.000","2525","592"
"2019-08-06 16:00:00.000","2518","592"
"2019-08-06 16:00:00.000","2506","592"
"2019-08-06 16:00:00.000","2493","592"
"2019-08-06 16:00:00.000","2500","592"
"2019-08-06 16:00:00.000","2512","592"
"2019-08-06 16:00:00.000","2487","593"
"2019-08-06 16:00:00.000","2475","594"
"2019-08-06 16:00:00.000","2462","594"
"2019-08-06 16:00:00.000","2431","594"
"2019-08-06 16:00:00.000","2431","593"
"2019-08-06 16:00:00.000","2468","594"
"2019-08-06 16:00:00.000","2468","593"
"2019-08-06 16:00:00.000","2456","594"
"2019-08-06 16:00:00.000","2425","592"
"2019-08-06 16:00:00.000","2425","593"
"2019-08-06 16:00:00.000","2437","593"
"2019-08-06 16:00:00.000","2443","592"
"2019-08-06 16:00:00.000","2450","593"
"2019-08-06 16:00:00.000","2450","592"
"2019-08-06 16:00:00.000","2456","593"
"2019-08-06 16:00:00.000","2456","592"
"2019-08-06 16:00:00.000","2462","593"
"2019-08-06 16:00:00.000","2468","592"
"2019-08-06 15:00:00.000","2493","595"
"2019-08-06 15:00:00.000","2493","592"
"2019-08-06 15:00:00.000","2493","594"
"2019-08-06 15:00:00.000","2500","592"
"2019-08-06 15:00:00.000","2487","594"
"2019-08-06 15:00:00.000","2493","593"
"2019-08-06 15:00:00.000","2487","592"
"2019-08-06 15:00:00.000","2487","593"
"2019-08-06 15:00:00.000","2537","592"
"2019-08-06 15:00:00.000","2543","592"
"2019-08-06 15:00:00.000","2543","597"
"2019-08-06 15:00:00.000","2550","592"
"2019-08-06 15:00:00.000","2543","593"
"2019-08-06 15:00:00.000","2537","594"
"2019-08-06 15:00:00.000","2531","595"
"2019-08-06 15:00:00.000","2531","593"
"2019-08-06 15:00:00.000","2531","594"
"2019-08-06 15:00:00.000","2512","593"
"2019-08-06 15:00:00.000","2500","595"
"2019-08-06 15:00:00.000","2500","594"
"2019-08-06 15:00:00.000","2506","593"
"2019-08-06 15:00:00.000","2556","592"
"2019-08-06 15:00:00.000","2550","593"
"2019-08-06 15:00:00.000","2543","596"
"2019-08-06 15:00:00.000","2543","595"
"2019-08-06 15:00:00.000","2543","594"
"2019-08-06 15:00:00.000","2500","593"
"2019-08-06 15:00:00.000","2506","594"
"2019-08-06 15:00:00.000","2506","592"
"2019-08-06 15:00:00.000","2512","594"
"2019-08-06 15:00:00.000","2512","592"
"2019-08-06 15:00:00.000","2518","593"
"2019-08-06 15:00:00.000","2518","594"
"2019-08-06 15:00:00.000","2518","595"
"2019-08-06 15:00:00.000","2525","593"
"2019-08-06 15:00:00.000","2525","594"
"2019-08-06 15:00:00.000","2525","595"
"2019-08-06 15:00:00.000","2531","592"
"2019-08-06 15:00:00.000","2537","595"
"2019-08-06 15:00:00.000","2537","593"
"2019-08-06 14:00:00.000","2562","592"
"2019-08-06 14:00:00.000","2568","592"
"2019-08-06 14:00:00.000","2575","592"
"2019-08-06 14:00:00.000","2618","592"
"2019-08-06 14:00:00.000","2606","592"
"2019-08-06 14:00:00.000","2581","592"
"2019-08-06 14:00:00.000","2556","592"
"2019-08-06 14:00:00.000","2587","592"
"2019-08-06 14:00:00.000","2593","592"
"2019-08-06 14:00:00.000","2593","593"
"2019-08-06 14:00:00.000","2587","593"
"2019-08-06 14:00:00.000","2600","592"
"2019-08-06 14:00:00.000","2612","592"
"2019-08-06 13:00:00.000","2625","592"
"2019-08-06 13:00:00.000","2637","592"
"2019-08-06 13:00:00.000","2637","591"
"2019-08-06 13:00:00.000","2650","592"
"2019-08-06 13:00:00.000","2668","592"
"2019-08-06 13:00:00.000","2675","591"
"2019-08-06 13:00:00.000","2687","591"
"2019-08-06 13:00:00.000","2706","592"
"2019-08-06 13:00:00.000","2712","592"
"2019-08-06 13:00:00.000","2718","592"
"2019-08-06 13:00:00.000","2725","592"
"2019-08-06 13:00:00.000","2737","592"
"2019-08-06 13:00:00.000","2743","592"
"2019-08-06 13:00:00.000","2750","591"
"2019-08-06 13:00:00.000","2756","592"
"2019-08-06 13:00:00.000","2762","592"
"2019-08-06 13:00:00.000","2762","591"
"2019-08-06 13:00:00.000","2775","592"
"2019-08-06 13:00:00.000","2781","592"
"2019-08-06 13:00:00.000","2787","592"
"2019-08-06 13:00:00.000","2793","592"
"2019-08-06 13:00:00.000","2800","592"
"2019-08-06 13:00:00.000","2787","590"
"2019-08-06 13:00:00.000","2806","591"
"2019-08-06 13:00:00.000","2818","591"
"2019-08-06 13:00:00.000","2825","592"
"2019-08-06 13:00:00.000","2837","592"
"2019-08-06 13:00:00.000","2850","591"
"2019-08-06 13:00:00.000","2756","591"
"2019-08-06 13:00:00.000","2756","590"
"2019-08-06 13:00:00.000","2812","590"
"2019-08-06 13:00:00.000","2850","592"
"2019-08-06 13:00:00.000","2843","592"
"2019-08-06 13:00:00.000","2843","591"
"2019-08-06 13:00:00.000","2837","591"
"2019-08-06 13:00:00.000","2831","592"
"2019-08-06 13:00:00.000","2831","591"
"2019-08-06 13:00:00.000","2825","591"
"2019-08-06 13:00:00.000","2818","592"
"2019-08-06 13:00:00.000","2812","592"
"2019-08-06 13:00:00.000","2812","591"
"2019-08-06 13:00:00.000","2806","592"
"2019-08-06 13:00:00.000","2800","591"
"2019-08-06 13:00:00.000","2793","591"
"2019-08-06 13:00:00.000","2775","591"
"2019-08-06 13:00:00.000","2787","591"
"2019-08-06 13:00:00.000","2781","591"
"2019-08-06 13:00:00.000","2768","591"
"2019-08-06 13:00:00.000","2768","592"
"2019-08-06 13:00:00.000","2750","592"
"2019-08-06 13:00:00.000","2731","592"
"2019-08-06 13:00:00.000","2700","592"
"2019-08-06 13:00:00.000","2693","592"
"2019-08-06 13:00:00.000","2687","592"
"2019-08-06 13:00:00.000","2681","592"
"2019-08-06 13:00:00.000","2675","592"
"2019-08-06 13:00:00.000","2662","592"
"2019-08-06 13:00:00.000","2656","592"
"2019-08-06 13:00:00.000","2643","591"
"2019-08-06 13:00:00.000","2643","592"
"2019-08-06 13:00:00.000","2631","592"
"2019-08-06 13:00:00.000","2618","592"
"2019-08-06 12:00:00.000","2656","592"
"2019-08-06 12:00:00.000","2650","592"
"2019-08-06 12:00:00.000","2650","591"
"2019-08-06 12:00:00.000","2706","591"
"2019-08-06 12:00:00.000","2712","591"
"2019-08-06 12:00:00.000","2731","591"
"2019-08-06 12:00:00.000","2737","592"
"2019-08-06 12:00:00.000","2737","591"
"2019-08-06 12:00:00.000","2775","590"
"2019-08-06 12:00:00.000","2768","591"
"2019-08-06 12:00:00.000","2750","591"
"2019-08-06 12:00:00.000","2743","592"
"2019-08-06 12:00:00.000","2756","591"
"2019-08-06 12:00:00.000","2762","592"
"2019-08-06 12:00:00.000","2762","591"
"2019-08-06 12:00:00.000","2781","591"
"2019-08-06 12:00:00.000","2781","592"
"2019-08-06 12:00:00.000","2775","592"
"2019-08-06 12:00:00.000","2775","591"
"2019-08-06 12:00:00.000","2768","592"
"2019-08-06 12:00:00.000","2756","592"
"2019-08-06 12:00:00.000","2750","592"
"2019-08-06 12:00:00.000","2731","592"
"2019-08-06 12:00:00.000","2725","591"
"2019-08-06 12:00:00.000","2725","592"
"2019-08-06 12:00:00.000","2718","592"
"2019-08-06 12:00:00.000","2712","592"
"2019-08-06 12:00:00.000","2706","592"
"2019-08-06 12:00:00.000","2700","591"
"2019-08-06 12:00:00.000","2700","592"
"2019-08-06 12:00:00.000","2693","592"
"2019-08-06 12:00:00.000","2681","591"
"2019-08-06 12:00:00.000","2675","591"
"2019-08-06 12:00:00.000","2656","591"
"2019-08-06 12:00:00.000","2637","592"
"2019-08-06 12:00:00.000","2637","591"
"2019-08-06 12:00:00.000","2631","591"
"2019-08-06 12:00:00.000","2606","592"
"2019-08-06 12:00:00.000","2600","592"
"2019-08-06 12:00:00.000","2587","592"
"2019-08-06 12:00:00.000","2581","592"
"2019-08-06 12:00:00.000","2568","592"
"2019-08-06 12:00:00.000","2562","592"
"2019-08-06 12:00:00.000","2556","592"
"2019-08-06 12:00:00.000","2550","592"
"2019-08-06 12:00:00.000","2525","592"
"2019-08-06 12:00:00.000","2518","592"
"2019-08-06 12:00:00.000","2512","592"
"2019-08-06 12:00:00.000","2506","592"
"2019-08-06 12:00:00.000","2500","593"
"2019-08-06 12:00:00.000","2500","594"
"2019-08-06 12:00:00.000","2500","592"
"2019-08-06 12:00:00.000","2493","576"
"2019-08-06 12:00:00.000","2675","592"
"2019-08-06 12:00:00.000","2668","592"
"2019-08-06 12:00:00.000","2668","591"
"2019-08-06 12:00:00.000","2662","592"
"2019-08-06 12:00:00.000","2662","591"
"2019-08-06 12:00:00.000","2643","592"
"2019-08-06 12:00:00.000","2643","591"
"2019-08-06 12:00:00.000","2631","592"
"2019-08-06 12:00:00.000","2625","592"
"2019-08-06 12:00:00.000","2618","592"
"2019-08-06 12:00:00.000","2612","592"
"2019-08-06 12:00:00.000","2593","592"
"2019-08-06 12:00:00.000","2575","592"
"2019-08-06 12:00:00.000","2543","592"
"2019-08-06 12:00:00.000","2537","592"
"2019-08-06 12:00:00.000","2531","592"
"2019-08-06 12:00:00.000","2506","593"
"2019-08-06 12:00:00.000","2493","591"
"2019-08-06 12:00:00.000","2681","592"
"2019-08-06 12:00:00.000","2687","591"
"2019-08-06 12:00:00.000","2687","592"
"2019-08-06 12:00:00.000","2693","591"
"2019-08-05 03:00:00.000","1100","614"
"2019-08-05 03:00:00.000","1100","616"
"2019-08-05 03:00:00.000","1106","617"
"2019-08-05 03:00:00.000","1106","616"
"2019-08-05 03:00:00.000","1106","615"
"2019-08-05 03:00:00.000","1106","614"
"2019-08-05 03:00:00.000","1100","615"
"2019-08-05 03:00:00.000","1100","617"
"2019-08-05 02:00:00.000","1081","618"
"2019-08-05 02:00:00.000","1075","617"
"2019-08-05 02:00:00.000","1075","616"
"2019-08-05 02:00:00.000","1068","615"
"2019-08-05 02:00:00.000","1075","613"
"2019-08-05 02:00:00.000","1100","615"
"2019-08-05 02:00:00.000","1100","614"
"2019-08-05 02:00:00.000","1100","617"
"2019-08-05 02:00:00.000","1093","615"
"2019-08-05 02:00:00.000","1093","617"
"2019-08-05 02:00:00.000","1087","614"
"2019-08-05 02:00:00.000","1081","614"
"2019-08-05 02:00:00.000","1081","616"
"2019-08-05 02:00:00.000","1081","617"
"2019-08-05 02:00:00.000","1081","613"
"2019-08-05 02:00:00.000","1075","615"
"2019-08-05 02:00:00.000","1075","614"
"2019-08-05 02:00:00.000","1075","618"
"2019-08-05 02:00:00.000","1068","614"
"2019-08-05 02:00:00.000","1068","616"
"2019-08-05 02:00:00.000","1062","615"
"2019-08-05 02:00:00.000","1062","617"
"2019-08-05 02:00:00.000","1062","616"
"2019-08-05 02:00:00.000","1062","618"
"2019-08-05 02:00:00.000","1056","616"
"2019-08-05 02:00:00.000","1056","617"
"2019-08-05 02:00:00.000","1056","614"
"2019-08-05 02:00:00.000","1056","618"
"2019-08-05 02:00:00.000","1050","617"
"2019-08-05 02:00:00.000","1050","618"
"2019-08-05 02:00:00.000","1050","614"
"2019-08-05 02:00:00.000","1050","616"
"2019-08-05 02:00:00.000","1100","613"
"2019-08-05 02:00:00.000","1100","616"
"2019-08-05 02:00:00.000","1093","616"
"2019-08-05 02:00:00.000","1093","614"
"2019-08-05 02:00:00.000","1087","615"
"2019-08-05 02:00:00.000","1093","613"
"2019-08-05 02:00:00.000","1087","616"
"2019-08-05 02:00:00.000","1068","617"
"2019-08-05 02:00:00.000","1068","618"
"2019-08-05 02:00:00.000","1068","613"
"2019-08-05 02:00:00.000","1062","614"
"2019-08-05 02:00:00.000","1056","615"
"2019-08-05 02:00:00.000","1050","615"
"2019-08-05 02:00:00.000","1087","617"
"2019-08-05 02:00:00.000","1081","615"
"2019-08-05 01:00:00.000","1050","615"
"2019-08-05 01:00:00.000","993","616"
"2019-08-05 01:00:00.000","993","615"
"2019-08-05 01:00:00.000","993","617"
"2019-08-05 01:00:00.000","1000","619"
"2019-08-05 01:00:00.000","1000","616"
"2019-08-05 01:00:00.000","1000","615"
"2019-08-05 01:00:00.000","1000","617"
"2019-08-05 01:00:00.000","1000","618"
"2019-08-05 01:00:00.000","1050","614"
"2019-08-05 01:00:00.000","1050","618"
"2019-08-05 01:00:00.000","1050","617"
"2019-08-05 01:00:00.000","1050","616"
"2019-08-05 01:00:00.000","1043","614"
"2019-08-05 01:00:00.000","1037","618"
"2019-08-05 01:00:00.000","1037","615"
"2019-08-05 01:00:00.000","1037","616"
"2019-08-05 01:00:00.000","1031","617"
"2019-08-05 01:00:00.000","1031","615"
"2019-08-05 01:00:00.000","1025","618"
"2019-08-05 01:00:00.000","1018","615"
"2019-08-05 01:00:00.000","1018","618"
"2019-08-05 01:00:00.000","1018","616"
"2019-08-05 01:00:00.000","1012","617"
"2019-08-05 01:00:00.000","1006","618"
"2019-08-05 01:00:00.000","1006","617"
"2019-08-05 01:00:00.000","1006","619"
"2019-08-05 01:00:00.000","993","618"
"2019-08-05 01:00:00.000","1043","615"
"2019-08-05 01:00:00.000","1043","616"
"2019-08-05 01:00:00.000","1043","617"
"2019-08-05 01:00:00.000","1043","618"
"2019-08-05 01:00:00.000","1043","613"
"2019-08-05 01:00:00.000","1037","617"
"2019-08-05 01:00:00.000","1037","619"
"2019-08-05 01:00:00.000","1031","618"
"2019-08-05 01:00:00.000","1031","616"
"2019-08-05 01:00:00.000","1025","617"
"2019-08-05 01:00:00.000","1025","616"
"2019-08-05 01:00:00.000","1025","615"
"2019-08-05 01:00:00.000","1018","617"
"2019-08-05 01:00:00.000","1012","615"
"2019-08-05 01:00:00.000","1012","618"
"2019-08-05 01:00:00.000","1012","616"
"2019-08-05 01:00:00.000","1006","615"
"2019-08-05 01:00:00.000","1006","616"
"2019-08-05 00:00:00.000","962","616"
"2019-08-05 00:00:00.000","981","619"
"2019-08-05 00:00:00.000","987","615"
"2019-08-05 00:00:00.000","975","618"
"2019-08-05 00:00:00.000","993","616"
"2019-08-05 00:00:00.000","987","617"
"2019-08-05 00:00:00.000","987","614"
"2019-08-05 00:00:00.000","987","619"
"2019-08-05 00:00:00.000","981","618"
"2019-08-05 00:00:00.000","981","615"
"2019-08-05 00:00:00.000","981","617"
"2019-08-05 00:00:00.000","981","616"
"2019-08-05 00:00:00.000","968","619"
"2019-08-05 00:00:00.000","968","616"
"2019-08-05 00:00:00.000","962","618"
"2019-08-05 00:00:00.000","962","615"
"2019-08-05 00:00:00.000","975","620"
"2019-08-05 00:00:00.000","987","618"
"2019-08-05 00:00:00.000","987","616"
"2019-08-05 00:00:00.000","975","617"
"2019-08-05 00:00:00.000","975","619"
"2019-08-05 00:00:00.000","975","615"
"2019-08-05 00:00:00.000","975","616"
"2019-08-05 00:00:00.000","968","618"
"2019-08-05 00:00:00.000","968","617"
"2019-08-05 00:00:00.000","993","619"
"2019-08-05 00:00:00.000","993","615"
"2019-08-05 00:00:00.000","993","617"
"2019-08-05 00:00:00.000","993","618"
"2019-08-05 00:00:00.000","962","617"
"2019-08-05 00:00:00.000","962","619"
"2019-08-04 23:00:00.000","981","618"
"2019-08-04 23:00:00.000","981","619"
"2019-08-04 23:00:00.000","1050","621"
"2019-08-04 23:00:00.000","1050","620"
"2019-08-04 23:00:00.000","1050","618"
"2019-08-04 23:00:00.000","1050","619"
"2019-08-04 23:00:00.000","1043","617"
"2019-08-04 23:00:00.000","1043","618"
"2019-08-04 23:00:00.000","987","617"
"2019-08-04 23:00:00.000","987","620"
"2019-08-04 23:00:00.000","993","618"
"2019-08-04 23:00:00.000","993","617"
"2019-08-04 23:00:00.000","987","619"
"2019-08-04 23:00:00.000","981","617"
"2019-08-04 23:00:00.000","987","618"
"2019-08-04 23:00:00.000","1037","617"
"2019-08-04 23:00:00.000","1037","621"
"2019-08-04 23:00:00.000","1037","620"
"2019-08-04 23:00:00.000","1037","619"
"2019-08-04 23:00:00.000","1031","620"
"2019-08-04 23:00:00.000","1031","619"
"2019-08-04 23:00:00.000","1025","620"
"2019-08-04 23:00:00.000","1025","619"
"2019-08-04 23:00:00.000","1018","617"
"2019-08-04 23:00:00.000","1018","618"
"2019-08-04 23:00:00.000","1012","617"
"2019-08-04 23:00:00.000","1006","619"
"2019-08-04 23:00:00.000","1000","616"
"2019-08-04 23:00:00.000","1081","620"
"2019-08-04 23:00:00.000","1075","617"
"2019-08-04 23:00:00.000","1075","620"
"2019-08-04 23:00:00.000","1068","618"
"2019-08-04 23:00:00.000","1062","617"
"2019-08-04 23:00:00.000","1062","619"
"2019-08-04 23:00:00.000","1056","618"
"2019-08-04 23:00:00.000","1056","621"
"2019-08-04 23:00:00.000","1056","619"
"2019-08-04 23:00:00.000","1043","620"
"2019-08-04 23:00:00.000","1043","619"
"2019-08-04 23:00:00.000","1037","618"
"2019-08-04 23:00:00.000","1031","618"
"2019-08-04 23:00:00.000","1025","617"
"2019-08-04 23:00:00.000","1025","618"
"2019-08-04 23:00:00.000","1018","621"
"2019-08-04 23:00:00.000","1018","620"
"2019-08-04 23:00:00.000","1018","619"
"2019-08-04 23:00:00.000","1012","618"
"2019-08-04 23:00:00.000","1012","619"
"2019-08-04 23:00:00.000","1006","617"
"2019-08-04 23:00:00.000","1006","620"
"2019-08-04 23:00:00.000","1006","618"
"2019-08-04 23:00:00.000","993","619"
"2019-08-04 23:00:00.000","1000","617"
"2019-08-04 23:00:00.000","1000","618"
"2019-08-04 23:00:00.000","1000","619"
"2019-08-04 23:00:00.000","1081","618"
"2019-08-04 23:00:00.000","1081","621"
"2019-08-04 23:00:00.000","1081","619"
"2019-08-04 23:00:00.000","1075","619"
"2019-08-04 23:00:00.000","1075","618"
"2019-08-04 23:00:00.000","1068","617"
"2019-08-04 23:00:00.000","1068","620"
"2019-08-04 23:00:00.000","1068","621"
"2019-08-04 23:00:00.000","1068","619"
"2019-08-04 23:00:00.000","1062","620"
"2019-08-04 23:00:00.000","1062","618"
"2019-08-04 23:00:00.000","1056","620"
"2019-08-04 23:00:00.000","1050","617"
"2019-08-04 22:00:00.000","1143","618"
"2019-08-04 22:00:00.000","1143","619"
"2019-08-04 22:00:00.000","1137","620"
"2019-08-04 22:00:00.000","1137","619"
"2019-08-04 22:00:00.000","1131","620"
"2019-08-04 22:00:00.000","1131","619"
"2019-08-04 22:00:00.000","1125","619"
"2019-08-04 22:00:00.000","1125","620"
"2019-08-04 22:00:00.000","1118","620"
"2019-08-04 22:00:00.000","1118","618"
"2019-08-04 22:00:00.000","1112","619"
"2019-08-04 22:00:00.000","1106","619"
"2019-08-04 22:00:00.000","1100","617"
"2019-08-04 22:00:00.000","1093","618"
"2019-08-04 22:00:00.000","1087","618"
"2019-08-04 22:00:00.000","1087","620"
"2019-08-04 22:00:00.000","1081","621"
"2019-08-04 22:00:00.000","1081","620"
"2019-08-04 22:00:00.000","1093","620"
"2019-08-04 22:00:00.000","1156","619"
"2019-08-04 22:00:00.000","1162","619"
"2019-08-04 22:00:00.000","1131","622"
"2019-08-04 22:00:00.000","1093","621"
"2019-08-04 22:00:00.000","1100","619"
"2019-08-04 22:00:00.000","1100","620"
"2019-08-04 22:00:00.000","1100","618"
"2019-08-04 22:00:00.000","1100","621"
"2019-08-04 22:00:00.000","1106","620"
"2019-08-04 22:00:00.000","1112","620"
"2019-08-04 22:00:00.000","1112","621"
"2019-08-04 22:00:00.000","1118","619"
"2019-08-04 22:00:00.000","1125","618"
"2019-08-04 22:00:00.000","1125","621"
"2019-08-04 22:00:00.000","1131","618"
"2019-08-04 22:00:00.000","1131","621"
"2019-08-04 22:00:00.000","1137","618"
"2019-08-04 22:00:00.000","1137","621"
"2019-08-04 22:00:00.000","1143","621"
"2019-08-04 22:00:00.000","1150","620"
"2019-08-04 22:00:00.000","1150","617"
"2019-08-04 22:00:00.000","1143","622"
"2019-08-04 22:00:00.000","1156","620"
"2019-08-04 22:00:00.000","1156","621"
"2019-08-04 22:00:00.000","1162","620"
"2019-08-04 22:00:00.000","1162","621"
